GRAND_ID,intercept,poly1,poly2,adj.r.squared,max_stor_rel
1067,28.26129561113479,0.05538786833823139,-7.705824087426423e-6,0.4798632962234419,NA
1077,14.849911480470524,0.20370588858857502,-2.8605086285601604e-5,0.6525348541629628,3560.0760398966313
1078,132.44689604571113,-0.07275619319889252,0,-8.19446482664965e-4,NA
1084,9.230054397927086,0.06049083708525888,-1.3583035059283496e-4,0.47203621357181413,222.5813961820607
1086,0.790338144307979,0.18236780398274943,-6.674704703820901e-4,0.9580411383725613,NA
1092,6.248361210142815,0.06430331827053132,-1.2338373077162206e-4,0.5299278780482807,260.42079579859944
1093,17.051268769596867,0.0901325397438327,-1.435207999994639e-4,0.4551510768687228,313.81494314771527
1101,25.945116428834133,0.09350082769142717,-9.146639880948836e-5,0.5899234613915785,510.8748456152051
1112,62.0299280169059,0.02978275886972852,0,0.4672422946218283,NA
1120,2.328483069573067,0.23726425358016104,-3.47120262901398e-4,0.9829618851204092,NA
1121,12.83423765813691,0.04102467026673929,0,0.7448601465274423,NA
1122,-1.7970169614875207,0.1957878688629871,-0.0011783646555855584,0.7117064244347046,83.04904921640544
1123,-9.776324574944828,0.08518675563335847,-2.7019300720192187e-5,0.46620081875902186,NA
1124,0.198013560715102,0.14249594155124912,-4.6616635147398653e-4,0.4893322712993161,NA
1125,0.052709696699445203,0.030797832072768032,0,0.6841212168748396,NA
1134,5.405919410828035,0.13981831510933262,-2.1750912775420392e-4,0.9168778723345817,NA
1139,6.405949794290802,0.28471155032946144,-4.601445794580671e-4,0.9797591691787236,309.3030653551184
1144,49.54228052374903,0.20748001274552338,-2.1893096324483624e-4,0.2562571572621417,473.6958503501157
1151,18.260689196304313,0.11103073634293655,-4.632832811455688e-5,0.8737152217102542,1198.0968883627875
1164,43.29866463404914,0.07161000313912036,-3.120821982243693e-5,0.8124445968346674,NA
1170,31.123507967047537,0.13357912066358277,-9.51279650528239e-5,0.9192211587686936,701.8775583361114
1181,2.035476675606419,0.22204515090889812,-8.652486386574107e-5,0.8887435075777873,NA
1192,-10.698974945006025,0.5170325283439382,-8.913477873987814e-4,0.4802082060081817,289.96656895631685
1194,4.305629758375264,0.13370155630920874,-4.37630747010853e-4,0.9496923703452034,152.70225131710535
1197,2.2781967866857626,0.170922279655232,-3.0953604763431865e-4,0.6830246936987825,NA
1220,2.9139393852846176,0.25694262352528197,-0.0015475028693324908,0.9837907988958537,83.0072615871957
1237,7.507962094884114,0.23950392078501906,-0.0010855523228044445,0.8997594777780313,110.2840538179392
1243,3.414883269287497,0.15672877580210326,-3.5893541503020086e-4,0.9775906547072527,218.26944651550505
1247,19.717400748705458,0.13394363663731512,-6.532644478960054e-5,0.7949602410008747,1024.9611168222718
1266,22.855640980117204,0.10140522967242363,-2.7264722902759042e-5,0.8130479956609707,NA
1269,-19.173901403610714,0.2112471324635193,-1.7803807017803958e-5,0.7242929690035557,NA
1273,10.943798621225941,0.0955026724232847,-5.775502470585982e-5,0.8879463698472205,826.409309686562
1280,12.024524130452534,0.11225499412973765,-4.105792703094062e-5,0.971429613146678,NA
1285,7.614774309898108,0.15953410218679628,-4.2638401109402525e-4,0.5985672404323499,187.0442016672224
1286,1.1925139464711836,0.0959878317937279,-6.405999111972369e-4,0.9422716018676226,74.89243006001996
1291,0.2636857790541069,0.11567227925636106,0,0.04539971577872903,NA
1294,10.765393728350979,0.048245333734488166,-9.36883300804866e-6,0.9637337467323434,NA
1302,-2.181547543692746,0.10522773382147134,-7.26567901829149e-5,0.8664388478551924,NA
1315,-0.9984737545418476,0.2642819745590815,0,0.786386850475408,NA
1317,7.0340981715824125,0.41419642843755133,-7.177998408107933e-4,0.8844322732728709,288.3910743581194
1586,1.1418368791985503,0.1374347009436026,-0.002464801460473752,0.8225684859996212,27.85137712570846
1587,4.291229318648815,0.10166994130071381,-4.481872378382073e-4,0.37657412433773585,113.3805250083361
1592,-2.27823213626261,0.30310143511156123,-0.001673305351935078,0.6709461977536624,90.51442684228056
1600,-16.092960381274395,2.199085480991939,-0.0640200910350468,-0.09551818299076986,17.17001718906301
1631,1.627845403401917,0.16565127970251037,-0.0016326233141846715,0.21671332457267034,50.71195848616204
1636,-1.0456726231052713,0.5573952645851313,-0.005686939853623372,-0.039666586730064735,48.99641140380109
1645,3.8398126715822256,0.05976380717614131,-2.701421846922876e-4,0.24235838398306409,110.58331863954645
1654,0.28908960872885636,0.1548089575098291,-8.497128831692844e-4,0.7669416034283124,91.03153366122021
1655,5.472584051857351,0.0379750780834536,0,0.039428776776818886,NA
1659,13.226232472136042,0.14983988617619448,-1.6984505947477348e-4,0.48746456027543594,441.0106612204068
1683,2.463789099975645,0.04454729266833449,0,0.09447136940461975,NA
1699,-0.3188657778623123,0.22417007060209115,-0.002502926461421483,0.7160392801857599,44.762998029898846
1703,5.783373229531915,0.16089483643165467,-2.0739409215241953e-4,0.43487823391165137,NA
1707,-9.68280697390971,0.9145240004668453,-0.01683050529893406,0.6590275957348616,27.162367122374125
1709,-3.219574865503374,0.12665769113591002,-3.817080439463036e-4,0.30370615875691376,165.86065385128376
1712,-3.4227913788563593,1.0365750038722865,-0.03767624032471127,0.7341777783467844,13.750060303434479
1714,26.274964943303992,0.0016983661306102654,0,-0.014634105550301202,NA
1718,-6.2444821654686935,0.22738419816981356,-6.904898120128215e-4,0.12732644688542671,164.62793811270348
1726,-0.22903857274701805,0.6776677269262871,-0.028239724422478962,0.7878390549815262,11.990813065466266
1733,-17.265754437826292,1.0810772503757056,-0.015404506153427255,0.7252978749412202,35.08119164721573
1735,-0.43790679309096464,0.1879537632826224,-0.003281634573620847,0.15136591738436267,28.62178659553184
1739,-2.1017797757880703,0.3741541831991426,-0.007278079455006206,0.3911071897982348,25.687992930976954
1740,6.139018586809685,0.10709642188167147,-2.1827591268192128e-4,0.3214763249487247,245.21299373124253
1741,24.336103018403573,0.017132678066989593,0,0.05486673298727707,NA
1742,-8.535974211639044,0.41463302463347357,-0.003597437327132577,0.6744802344401861,57.610625958652875
1752,194.2497940177582,-0.015253375285353298,0,0.024230593471914252,NA
1753,477.47093406973755,0.0010080182619789416,0,-0.004982722968571052,NA
1754,-5.393628883713557,0.04859663224104615,0,0.12092751687265624,NA
